Numero,URL,Nome,Peso,Altura,Tipo 1,Tipo 2,Habilidade,Descricao Habilidade,URL Habilidade,Evolução 2 Número,Evolução 2 Nome,Evolução 2 Url,Evolução 3 Número,Evolução 3 Nome,Evolução 3 Url
0754,https://pokemondb.net/pokedex/lurantis,Lurantis,18.5 kg (40.8 lbs),0.9 m (2′11″),Grass,,/ability/leaf-guard,Prevents problems with status in sunny weather.,https://pokemondb.net/ability/leaf-guard,#0754,Lurantis,https://pokemondb.net/pokedex/lurantis,,,
0755,https://pokemondb.net/pokedex/morelull,Morelull,1.5 kg (3.3 lbs),0.2 m (0′08″),Grass,Fairy,/ability/illuminate,Raises the likelihood of meeting wild Pokémon.,https://pokemondb.net/ability/illuminate,#0756,Shiinotic,https://pokemondb.net/pokedex/shiinotic,,,
0756,https://pokemondb.net/pokedex/shiinotic,Shiinotic,11.5 kg (25.4 lbs),1.0 m (3′03″),Grass,Fairy,/ability/illuminate,Raises the likelihood of meeting wild Pokémon.,https://pokemondb.net/ability/illuminate,#0756,Shiinotic,https://pokemondb.net/pokedex/shiinotic,,,
0757,https://pokemondb.net/pokedex/salandit,Salandit,4.8 kg (10.6 lbs),0.6 m (2′00″),Poison,Fire,/ability/corrosion,The Pokémon can poison Steel and Poison types.,https://pokemondb.net/ability/corrosion,#0758,Salazzle,https://pokemondb.net/pokedex/salazzle,,,
0758,https://pokemondb.net/pokedex/salazzle,Salazzle,22.2 kg (48.9 lbs),1.2 m (3′11″),Poison,Fire,/ability/corrosion,The Pokémon can poison Steel and Poison types.,https://pokemondb.net/ability/corrosion,#0758,Salazzle,https://pokemondb.net/pokedex/salazzle,,,
0759,https://pokemondb.net/pokedex/stufful,Stufful,6.8 kg (15.0 lbs),0.5 m (1′08″),Normal,Fighting,/ability/fluffy,"Halves damage from contact moves, but doubles damage from Fire-type moves.",https://pokemondb.net/ability/fluffy,#0760,Bewear,https://pokemondb.net/pokedex/bewear,,,
0760,https://pokemondb.net/pokedex/bewear,Bewear,135.0 kg (297.6 lbs),2.1 m (6′11″),Normal,Fighting,/ability/fluffy,"Halves damage from contact moves, but doubles damage from Fire-type moves.",https://pokemondb.net/ability/fluffy,#0760,Bewear,https://pokemondb.net/pokedex/bewear,,,
0761,https://pokemondb.net/pokedex/bounsweet,Bounsweet,3.2 kg (7.1 lbs),0.3 m (1′00″),Grass,,/ability/leaf-guard,Prevents problems with status in sunny weather.,https://pokemondb.net/ability/leaf-guard,#0762,Steenee,https://pokemondb.net/pokedex/steenee,#0763,Tsareena,https://pokemondb.net/pokedex/tsareena
0762,https://pokemondb.net/pokedex/steenee,Steenee,8.2 kg (18.1 lbs),0.7 m (2′04″),Grass,,/ability/leaf-guard,Prevents problems with status in sunny weather.,https://pokemondb.net/ability/leaf-guard,#0762,Steenee,https://pokemondb.net/pokedex/steenee,#0763,Tsareena,https://pokemondb.net/pokedex/tsareena
0763,https://pokemondb.net/pokedex/tsareena,Tsareena,21.4 kg (47.2 lbs),1.2 m (3′11″),Grass,,/ability/leaf-guard,Prevents problems with status in sunny weather.,https://pokemondb.net/ability/leaf-guard,#0762,Steenee,https://pokemondb.net/pokedex/steenee,#0763,Tsareena,https://pokemondb.net/pokedex/tsareena
0764,https://pokemondb.net/pokedex/comfey,Comfey,0.3 kg (0.7 lbs),0.1 m (0′04″),Fairy,Poké Pelago,/ability/flower-veil,Prevents lowering of ally Grass-type Pokémon's stats.,https://pokemondb.net/ability/flower-veil,,,,,,
0765,https://pokemondb.net/pokedex/oranguru,Oranguru,76.0 kg (167.6 lbs),1.5 m (4′11″),Normal,Psychic,/ability/inner-focus,The Pokémon is protected from flinching.,https://pokemondb.net/ability/inner-focus,,,,,,
0766,https://pokemondb.net/pokedex/passimian,Passimian,82.8 kg (182.5 lbs),2.0 m (6′07″),Fighting,,/ability/receiver,Inherits an ally's ability when it faints.,https://pokemondb.net/ability/receiver,,,,,,
0767,https://pokemondb.net/pokedex/wimpod,Wimpod,12.0 kg (26.5 lbs),0.5 m (1′08″),Bug,Water,/ability/wimp-out,Switches out when HP drops below half.,https://pokemondb.net/ability/wimp-out,#0768,Golisopod,https://pokemondb.net/pokedex/golisopod,,,
0768,https://pokemondb.net/pokedex/golisopod,Golisopod,108.0 kg (238.1 lbs),2.0 m (6′07″),Bug,Water,/ability/emergency-exit,Switches out when HP falls below 50%.,https://pokemondb.net/ability/emergency-exit,#0768,Golisopod,https://pokemondb.net/pokedex/golisopod,,,
0769,https://pokemondb.net/pokedex/sandygast,Sandygast,70.0 kg (154.3 lbs),0.5 m (1′08″),Ghost,Ground,/ability/water-compaction,Sharply raises Defense when hit by a Water-type move.,https://pokemondb.net/ability/water-compaction,#0770,Palossand,https://pokemondb.net/pokedex/palossand,,,
0770,https://pokemondb.net/pokedex/palossand,Palossand,250.0 kg (551.2 lbs),1.3 m (4′03″),Ghost,Ground,/ability/water-compaction,Sharply raises Defense when hit by a Water-type move.,https://pokemondb.net/ability/water-compaction,#0770,Palossand,https://pokemondb.net/pokedex/palossand,,,
0771,https://pokemondb.net/pokedex/pyukumuku,Pyukumuku,1.2 kg (2.6 lbs),0.3 m (1′00″),Water,,/ability/innards-out,Deals damage upon fainting.,https://pokemondb.net/ability/innards-out,,,,,,
0772,https://pokemondb.net/pokedex/type-null,Type: Null,120.5 kg (265.7 lbs),1.9 m (6′03″),Normal,,/ability/battle-armor,The Pokémon is protected against critical hits.,https://pokemondb.net/ability/battle-armor,#0773,Silvally,https://pokemondb.net/pokedex/silvally,,,
0773,https://pokemondb.net/pokedex/silvally,Silvally,100.5 kg (221.6 lbs),2.3 m (7′07″),Normal,,/ability/rks-system,Changes type depending on held item.,https://pokemondb.net/ability/rks-system,#0773,Silvally,https://pokemondb.net/pokedex/silvally,,,
0774,https://pokemondb.net/pokedex/minior,Minior,40.0 kg (88.2 lbs),0.3 m (1′00″),Rock,Flying,/ability/shields-down,Changes stats when HP drops below half.,https://pokemondb.net/ability/shields-down,,,,,,
0775,https://pokemondb.net/pokedex/komala,Komala,19.9 kg (43.9 lbs),0.4 m (1′04″),Normal,,/ability/comatose,The Pokémon is always asleep but can still attack.,https://pokemondb.net/ability/comatose,,,,,,
0776,https://pokemondb.net/pokedex/turtonator,Turtonator,212.0 kg (467.4 lbs),2.0 m (6′07″),Fire,Dragon,/ability/shell-armor,The Pokémon is protected against critical hits.,https://pokemondb.net/ability/shell-armor,,,,,,
0777,https://pokemondb.net/pokedex/togedemaru,Togedemaru,3.3 kg (7.3 lbs),0.3 m (1′00″),Electric,Steel,/ability/iron-barbs,Inflicts damage to the Pokémon on contact.,https://pokemondb.net/ability/iron-barbs,,,,,,
0778,https://pokemondb.net/pokedex/mimikyu,Mimikyu,0.7 kg (1.5 lbs),0.2 m (0′08″),Ghost,Fairy,/ability/disguise,Avoids damage for one turn.,https://pokemondb.net/ability/disguise,,,,,,
0779,https://pokemondb.net/pokedex/bruxish,Bruxish,19.0 kg (41.9 lbs),0.9 m (2′11″),Water,Psychic,/ability/dazzling,Protects the Pokémon from high-priority moves.,https://pokemondb.net/ability/dazzling,,,,,,
0780,https://pokemondb.net/pokedex/drampa,Drampa,185.0 kg (407.9 lbs),3.0 m (9′10″),Normal,Dragon,/ability/berserk,Raises Special Attack when HP drops below half.,https://pokemondb.net/ability/berserk,,,,,,
0781,https://pokemondb.net/pokedex/dhelmise,Dhelmise,210.0 kg (463.0 lbs),3.9 m (12′10″),Ghost,Grass,/ability/steelworker,Powers up Steel-type moves.,https://pokemondb.net/ability/steelworker,,,,,,
0782,https://pokemondb.net/pokedex/jangmo-o,Jangmo-o,29.7 kg (65.5 lbs),0.6 m (2′00″),Dragon,,/ability/bulletproof,Protects the Pokémon from ball and bomb moves.,https://pokemondb.net/ability/bulletproof,#0783,Hakamo-o,https://pokemondb.net/pokedex/hakamo-o,#0784,Kommo-o,https://pokemondb.net/pokedex/kommo-o
0783,https://pokemondb.net/pokedex/hakamo-o,Hakamo-o,47.0 kg (103.6 lbs),1.2 m (3′11″),Dragon,Fighting,/ability/bulletproof,Protects the Pokémon from ball and bomb moves.,https://pokemondb.net/ability/bulletproof,#0783,Hakamo-o,https://pokemondb.net/pokedex/hakamo-o,#0784,Kommo-o,https://pokemondb.net/pokedex/kommo-o
0784,https://pokemondb.net/pokedex/kommo-o,Kommo-o,78.2 kg (172.4 lbs),1.6 m (5′03″),Dragon,Fighting,/ability/bulletproof,Protects the Pokémon from ball and bomb moves.,https://pokemondb.net/ability/bulletproof,#0783,Hakamo-o,https://pokemondb.net/pokedex/hakamo-o,#0784,Kommo-o,https://pokemondb.net/pokedex/kommo-o
0785,https://pokemondb.net/pokedex/tapu-koko,Tapu Koko,20.5 kg (45.2 lbs),1.8 m (5′11″),Electric,Fairy,/ability/electric-surge,The Pokémon creates an Electric Terrain when it enters a battle.,https://pokemondb.net/ability/electric-surge,,,,,,
0786,https://pokemondb.net/pokedex/tapu-lele,Tapu Lele,18.6 kg (41.0 lbs),1.2 m (3′11″),Psychic,Fairy,/ability/psychic-surge,The Pokémon creates a Psychic Terrain when it enters a battle.,https://pokemondb.net/ability/psychic-surge,,,,,,
0787,https://pokemondb.net/pokedex/tapu-bulu,Tapu Bulu,45.5 kg (100.3 lbs),1.9 m (6′03″),Grass,Fairy,/ability/grassy-surge,The Pokémon creates a Grassy Terrain when it enters a battle.,https://pokemondb.net/ability/grassy-surge,,,,,,
0788,https://pokemondb.net/pokedex/tapu-fini,Tapu Fini,21.2 kg (46.7 lbs),1.3 m (4′03″),Water,Fairy,/ability/misty-surge,The Pokémon creates a Misty Terrain when it enters a battle.,https://pokemondb.net/ability/misty-surge,,,,,,
0789,https://pokemondb.net/pokedex/cosmog,Cosmog,0.1 kg (0.2 lbs),0.2 m (0′08″),Psychic,,/ability/unaware,Ignores any stat changes in the Pokémon.,https://pokemondb.net/ability/unaware,#0790,Cosmoem,https://pokemondb.net/pokedex/cosmoem,,,
0790,https://pokemondb.net/pokedex/cosmoem,Cosmoem,999.9 kg (2204.4 lbs),0.1 m (0′04″),Psychic,,/ability/sturdy,It cannot be knocked out with one hit.,https://pokemondb.net/ability/sturdy,#0790,Cosmoem,https://pokemondb.net/pokedex/cosmoem,,,
0791,https://pokemondb.net/pokedex/solgaleo,Solgaleo,230.0 kg (507.1 lbs),3.4 m (11′02″),Psychic,Steel,/ability/full-metal-body,Prevents other Pokémon from lowering its stats.,https://pokemondb.net/ability/full-metal-body,#0790,Cosmoem,https://pokemondb.net/pokedex/cosmoem,,,
0792,https://pokemondb.net/pokedex/lunala,Lunala,120.0 kg (264.6 lbs),4.0 m (13′01″),Psychic,Ghost,/ability/shadow-shield,Reduces damage when HP is full.,https://pokemondb.net/ability/shadow-shield,#0790,Cosmoem,https://pokemondb.net/pokedex/cosmoem,,,
0793,https://pokemondb.net/pokedex/nihilego,Nihilego,55.5 kg (122.4 lbs),1.2 m (3′11″),Rock,Poison,/ability/beast-boost,The Pokémon boosts its most proficient stat each time it knocks out a Pokémon.,https://pokemondb.net/ability/beast-boost,,,,,,
0794,https://pokemondb.net/pokedex/buzzwole,Buzzwole,333.6 kg (735.5 lbs),2.4 m (7′10″),Bug,Fighting,/ability/beast-boost,The Pokémon boosts its most proficient stat each time it knocks out a Pokémon.,https://pokemondb.net/ability/beast-boost,,,,,,
0795,https://pokemondb.net/pokedex/pheromosa,Pheromosa,25.0 kg (55.1 lbs),1.8 m (5′11″),Bug,Fighting,/ability/beast-boost,The Pokémon boosts its most proficient stat each time it knocks out a Pokémon.,https://pokemondb.net/ability/beast-boost,,,,,,
0796,https://pokemondb.net/pokedex/xurkitree,Xurkitree,100.0 kg (220.5 lbs),3.8 m (12′06″),Electric,,/ability/beast-boost,The Pokémon boosts its most proficient stat each time it knocks out a Pokémon.,https://pokemondb.net/ability/beast-boost,,,,,,
0797,https://pokemondb.net/pokedex/celesteela,Celesteela,999.9 kg (2204.4 lbs),9.2 m (30′02″),Steel,Flying,/ability/beast-boost,The Pokémon boosts its most proficient stat each time it knocks out a Pokémon.,https://pokemondb.net/ability/beast-boost,,,,,,
0798,https://pokemondb.net/pokedex/kartana,Kartana,0.1 kg (0.2 lbs),0.3 m (1′00″),Grass,Steel,/ability/beast-boost,The Pokémon boosts its most proficient stat each time it knocks out a Pokémon.,https://pokemondb.net/ability/beast-boost,,,,,,
0799,https://pokemondb.net/pokedex/guzzlord,Guzzlord,888.0 kg (1957.7 lbs),5.5 m (18′01″),Dark,Dragon,/ability/beast-boost,The Pokémon boosts its most proficient stat each time it knocks out a Pokémon.,https://pokemondb.net/ability/beast-boost,,,,,,
0800,https://pokemondb.net/pokedex/necrozma,Necrozma,230.0 kg (507.1 lbs),2.4 m (7′10″),Psychic,Steel,/ability/prism-armor,Reduces damage from super-effective attacks.,https://pokemondb.net/ability/prism-armor,,,,,,
0801,https://pokemondb.net/pokedex/magearna,Magearna,80.5 kg (177.5 lbs),1.0 m (3′03″),Steel,Fairy,/ability/soul-heart,Raises Special Attack when another Pokémon faints.,https://pokemondb.net/ability/soul-heart,,,,,,
0802,https://pokemondb.net/pokedex/marshadow,Marshadow,22.2 kg (48.9 lbs),0.7 m (2′04″),Fighting,Ghost,/ability/technician,Powers up the Pokémon's weaker moves.,https://pokemondb.net/ability/technician,,,,,,
0803,https://pokemondb.net/pokedex/poipole,Poipole,1.8 kg (4.0 lbs),0.6 m (2′00″),Poison,,/ability/beast-boost,The Pokémon boosts its most proficient stat each time it knocks out a Pokémon.,https://pokemondb.net/ability/beast-boost,#0804,Naganadel,https://pokemondb.net/pokedex/naganadel,,,
0804,https://pokemondb.net/pokedex/naganadel,Naganadel,150.0 kg (330.7 lbs),3.6 m (11′10″),Poison,Dragon,/ability/beast-boost,The Pokémon boosts its most proficient stat each time it knocks out a Pokémon.,https://pokemondb.net/ability/beast-boost,#0804,Naganadel,https://pokemondb.net/pokedex/naganadel,,,
0805,https://pokemondb.net/pokedex/stakataka,Stakataka,820.0 kg (1807.8 lbs),5.5 m (18′01″),Rock,Steel,/ability/beast-boost,The Pokémon boosts its most proficient stat each time it knocks out a Pokémon.,https://pokemondb.net/ability/beast-boost,,,,,,
0806,https://pokemondb.net/pokedex/blacephalon,Blacephalon,13.0 kg (28.7 lbs),1.8 m (5′11″),Fire,Ghost,/ability/beast-boost,The Pokémon boosts its most proficient stat each time it knocks out a Pokémon.,https://pokemondb.net/ability/beast-boost,,,,,,
0807,https://pokemondb.net/pokedex/zeraora,Zeraora,44.5 kg (98.1 lbs),1.5 m (4′11″),Electric,,/ability/volt-absorb,Restores HP if hit by an Electric-type move.,https://pokemondb.net/ability/volt-absorb,,,,,,
0808,https://pokemondb.net/pokedex/meltan,Meltan,8.0 kg (17.6 lbs),0.2 m (0′08″),Steel,,/ability/magnet-pull,Prevents Steel-type Pokémon from escaping.,https://pokemondb.net/ability/magnet-pull,#0809,Melmetal,https://pokemondb.net/pokedex/melmetal,,,
0809,https://pokemondb.net/pokedex/melmetal,Melmetal,800.0 kg (1763.7 lbs),2.5 m (8′02″),Steel,,/ability/iron-fist,Boosts the power of punching moves.,https://pokemondb.net/ability/iron-fist,#0809,Melmetal,https://pokemondb.net/pokedex/melmetal,,,
0810,https://pokemondb.net/pokedex/grookey,Grookey,5.0 kg (11.0 lbs),0.3 m (1′00″),Grass,,/ability/overgrow,Powers up Grass-type moves in a pinch.,https://pokemondb.net/ability/overgrow,#0811,Thwackey,https://pokemondb.net/pokedex/thwackey,#0812,Rillaboom,https://pokemondb.net/pokedex/rillaboom
0811,https://pokemondb.net/pokedex/thwackey,Thwackey,14.0 kg (30.9 lbs),0.7 m (2′04″),Grass,,/ability/overgrow,Powers up Grass-type moves in a pinch.,https://pokemondb.net/ability/overgrow,#0811,Thwackey,https://pokemondb.net/pokedex/thwackey,#0812,Rillaboom,https://pokemondb.net/pokedex/rillaboom
0812,https://pokemondb.net/pokedex/rillaboom,Rillaboom,90.0 kg (198.4 lbs),2.1 m (6′11″),Grass,,/ability/overgrow,Powers up Grass-type moves in a pinch.,https://pokemondb.net/ability/overgrow,#0811,Thwackey,https://pokemondb.net/pokedex/thwackey,#0812,Rillaboom,https://pokemondb.net/pokedex/rillaboom
0813,https://pokemondb.net/pokedex/scorbunny,Scorbunny,4.5 kg (9.9 lbs),0.3 m (1′00″),Fire,,/ability/blaze,Powers up Fire-type moves in a pinch.,https://pokemondb.net/ability/blaze,#0814,Raboot,https://pokemondb.net/pokedex/raboot,#0815,Cinderace,https://pokemondb.net/pokedex/cinderace
0814,https://pokemondb.net/pokedex/raboot,Raboot,9.0 kg (19.8 lbs),0.6 m (2′00″),Fire,,/ability/blaze,Powers up Fire-type moves in a pinch.,https://pokemondb.net/ability/blaze,#0814,Raboot,https://pokemondb.net/pokedex/raboot,#0815,Cinderace,https://pokemondb.net/pokedex/cinderace
0815,https://pokemondb.net/pokedex/cinderace,Cinderace,33.0 kg (72.8 lbs),1.4 m (4′07″),Fire,,/ability/blaze,Powers up Fire-type moves in a pinch.,https://pokemondb.net/ability/blaze,#0814,Raboot,https://pokemondb.net/pokedex/raboot,#0815,Cinderace,https://pokemondb.net/pokedex/cinderace
0816,https://pokemondb.net/pokedex/sobble,Sobble,4.0 kg (8.8 lbs),0.3 m (1′00″),Water,,/ability/torrent,Powers up Water-type moves in a pinch.,https://pokemondb.net/ability/torrent,#0817,Drizzile,https://pokemondb.net/pokedex/drizzile,#0818,Inteleon,https://pokemondb.net/pokedex/inteleon
0817,https://pokemondb.net/pokedex/drizzile,Drizzile,11.5 kg (25.4 lbs),0.7 m (2′04″),Water,,/ability/torrent,Powers up Water-type moves in a pinch.,https://pokemondb.net/ability/torrent,#0817,Drizzile,https://pokemondb.net/pokedex/drizzile,#0818,Inteleon,https://pokemondb.net/pokedex/inteleon
0818,https://pokemondb.net/pokedex/inteleon,Inteleon,45.2 kg (99.6 lbs),1.9 m (6′03″),Water,,/ability/torrent,Powers up Water-type moves in a pinch.,https://pokemondb.net/ability/torrent,#0817,Drizzile,https://pokemondb.net/pokedex/drizzile,#0818,Inteleon,https://pokemondb.net/pokedex/inteleon
0819,https://pokemondb.net/pokedex/skwovet,Skwovet,2.5 kg (5.5 lbs),0.3 m (1′00″),Normal,,/ability/cheek-pouch,Restores additional HP when a Berry is consumed.,https://pokemondb.net/ability/cheek-pouch,#0820,Greedent,https://pokemondb.net/pokedex/greedent,,,
0820,https://pokemondb.net/pokedex/greedent,Greedent,6.0 kg (13.2 lbs),0.6 m (2′00″),Normal,,/ability/cheek-pouch,Restores additional HP when a Berry is consumed.,https://pokemondb.net/ability/cheek-pouch,#0820,Greedent,https://pokemondb.net/pokedex/greedent,,,
0821,https://pokemondb.net/pokedex/rookidee,Rookidee,1.8 kg (4.0 lbs),0.2 m (0′08″),Flying,,/ability/keen-eye,Prevents other Pokémon from lowering accuracy.,https://pokemondb.net/ability/keen-eye,#0822,Corvisquire,https://pokemondb.net/pokedex/corvisquire,#0823,Corviknight,https://pokemondb.net/pokedex/corviknight
0822,https://pokemondb.net/pokedex/corvisquire,Corvisquire,16.0 kg (35.3 lbs),0.8 m (2′07″),Flying,,/ability/keen-eye,Prevents other Pokémon from lowering accuracy.,https://pokemondb.net/ability/keen-eye,#0822,Corvisquire,https://pokemondb.net/pokedex/corvisquire,#0823,Corviknight,https://pokemondb.net/pokedex/corviknight
0823,https://pokemondb.net/pokedex/corviknight,Corviknight,75.0 kg (165.3 lbs),2.2 m (7′03″),Flying,Steel,/ability/pressure,The Pokémon raises the foe's PP usage.,https://pokemondb.net/ability/pressure,#0822,Corvisquire,https://pokemondb.net/pokedex/corvisquire,#0823,Corviknight,https://pokemondb.net/pokedex/corviknight
0824,https://pokemondb.net/pokedex/blipbug,Blipbug,8.0 kg (17.6 lbs),0.4 m (1′04″),Bug,,/ability/swarm,Powers up Bug-type moves in a pinch.,https://pokemondb.net/ability/swarm,#0825,Dottler,https://pokemondb.net/pokedex/dottler,#0826,Orbeetle,https://pokemondb.net/pokedex/orbeetle
0825,https://pokemondb.net/pokedex/dottler,Dottler,19.5 kg (43.0 lbs),0.4 m (1′04″),Bug,Psychic,/ability/swarm,Powers up Bug-type moves in a pinch.,https://pokemondb.net/ability/swarm,#0825,Dottler,https://pokemondb.net/pokedex/dottler,#0826,Orbeetle,https://pokemondb.net/pokedex/orbeetle
0826,https://pokemondb.net/pokedex/orbeetle,Orbeetle,40.8 kg (89.9 lbs),0.4 m (1′04″),Bug,Psychic,/ability/swarm,Powers up Bug-type moves in a pinch.,https://pokemondb.net/ability/swarm,#0825,Dottler,https://pokemondb.net/pokedex/dottler,#0826,Orbeetle,https://pokemondb.net/pokedex/orbeetle
0827,https://pokemondb.net/pokedex/nickit,Nickit,8.9 kg (19.6 lbs),0.6 m (2′00″),Dark,,/ability/run-away,Enables a sure getaway from wild Pokémon.,https://pokemondb.net/ability/run-away,#0828,Thievul,https://pokemondb.net/pokedex/thievul,,,
0828,https://pokemondb.net/pokedex/thievul,Thievul,19.9 kg (43.9 lbs),1.2 m (3′11″),Dark,,/ability/run-away,Enables a sure getaway from wild Pokémon.,https://pokemondb.net/ability/run-away,#0828,Thievul,https://pokemondb.net/pokedex/thievul,,,
0829,https://pokemondb.net/pokedex/gossifleur,Gossifleur,2.2 kg (4.9 lbs),0.4 m (1′04″),Grass,,/ability/cotton-down,Lowers foe's Speed when hit.,https://pokemondb.net/ability/cotton-down,#0830,Eldegoss,https://pokemondb.net/pokedex/eldegoss,,,
0830,https://pokemondb.net/pokedex/eldegoss,Eldegoss,2.5 kg (5.5 lbs),0.5 m (1′08″),Grass,,/ability/cotton-down,Lowers foe's Speed when hit.,https://pokemondb.net/ability/cotton-down,#0830,Eldegoss,https://pokemondb.net/pokedex/eldegoss,,,
0831,https://pokemondb.net/pokedex/wooloo,Wooloo,6.0 kg (13.2 lbs),0.6 m (2′00″),Normal,,/ability/fluffy,"Halves damage from contact moves, but doubles damage from Fire-type moves.",https://pokemondb.net/ability/fluffy,#0832,Dubwool,https://pokemondb.net/pokedex/dubwool,,,
0832,https://pokemondb.net/pokedex/dubwool,Dubwool,43.0 kg (94.8 lbs),1.3 m (4′03″),Normal,,/ability/fluffy,"Halves damage from contact moves, but doubles damage from Fire-type moves.",https://pokemondb.net/ability/fluffy,#0832,Dubwool,https://pokemondb.net/pokedex/dubwool,,,
0833,https://pokemondb.net/pokedex/chewtle,Chewtle,8.5 kg (18.7 lbs),0.3 m (1′00″),Water,,/ability/strong-jaw,Boosts the power of biting moves.,https://pokemondb.net/ability/strong-jaw,#0834,Drednaw,https://pokemondb.net/pokedex/drednaw,,,
0834,https://pokemondb.net/pokedex/drednaw,Drednaw,115.5 kg (254.6 lbs),1.0 m (3′03″),Water,Rock,/ability/strong-jaw,Boosts the power of biting moves.,https://pokemondb.net/ability/strong-jaw,#0834,Drednaw,https://pokemondb.net/pokedex/drednaw,,,
0835,https://pokemondb.net/pokedex/yamper,Yamper,13.5 kg (29.8 lbs),0.3 m (1′00″),Electric,,/ability/ball-fetch,Retrieves a Poké Ball from a failed throw.,https://pokemondb.net/ability/ball-fetch,#0836,Boltund,https://pokemondb.net/pokedex/boltund,,,
0836,https://pokemondb.net/pokedex/boltund,Boltund,34.0 kg (75.0 lbs),1.0 m (3′03″),Electric,,/ability/strong-jaw,Boosts the power of biting moves.,https://pokemondb.net/ability/strong-jaw,#0836,Boltund,https://pokemondb.net/pokedex/boltund,,,
0837,https://pokemondb.net/pokedex/rolycoly,Rolycoly,12.0 kg (26.5 lbs),0.3 m (1′00″),Rock,,/ability/steam-engine,Drastically raises Speed when hit by a Fire- or Water-type move.,https://pokemondb.net/ability/steam-engine,#0838,Carkol,https://pokemondb.net/pokedex/carkol,#0839,Coalossal,https://pokemondb.net/pokedex/coalossal
0838,https://pokemondb.net/pokedex/carkol,Carkol,78.0 kg (172.0 lbs),1.1 m (3′07″),Rock,Fire,/ability/steam-engine,Drastically raises Speed when hit by a Fire- or Water-type move.,https://pokemondb.net/ability/steam-engine,#0838,Carkol,https://pokemondb.net/pokedex/carkol,#0839,Coalossal,https://pokemondb.net/pokedex/coalossal
0839,https://pokemondb.net/pokedex/coalossal,Coalossal,310.5 kg (684.5 lbs),2.8 m (9′02″),Rock,Fire,/ability/steam-engine,Drastically raises Speed when hit by a Fire- or Water-type move.,https://pokemondb.net/ability/steam-engine,#0838,Carkol,https://pokemondb.net/pokedex/carkol,#0839,Coalossal,https://pokemondb.net/pokedex/coalossal
0840,https://pokemondb.net/pokedex/applin,Applin,0.5 kg (1.1 lbs),0.2 m (0′08″),Grass,Dragon,/ability/ripen,Doubles the effect of berries.,https://pokemondb.net/ability/ripen,,,,,,
0841,https://pokemondb.net/pokedex/flapple,Flapple,1.0 kg (2.2 lbs),0.3 m (1′00″),Grass,Dragon,/ability/ripen,Doubles the effect of berries.,https://pokemondb.net/ability/ripen,,,,,,
0842,https://pokemondb.net/pokedex/appletun,Appletun,13.0 kg (28.7 lbs),0.4 m (1′04″),Grass,Dragon,/ability/ripen,Doubles the effect of berries.,https://pokemondb.net/ability/ripen,,,,,,
0843,https://pokemondb.net/pokedex/silicobra,Silicobra,7.6 kg (16.8 lbs),2.2 m (7′03″),Ground,,/ability/sand-spit,Creates a sandstorm when hit by an attack.,https://pokemondb.net/ability/sand-spit,#0844,Sandaconda,https://pokemondb.net/pokedex/sandaconda,,,
0844,https://pokemondb.net/pokedex/sandaconda,Sandaconda,65.5 kg (144.4 lbs),3.8 m (12′06″),Ground,,/ability/sand-spit,Creates a sandstorm when hit by an attack.,https://pokemondb.net/ability/sand-spit,#0844,Sandaconda,https://pokemondb.net/pokedex/sandaconda,,,
0845,https://pokemondb.net/pokedex/cramorant,Cramorant,18.0 kg (39.7 lbs),0.8 m (2′07″),Flying,Water,/ability/gulp-missile,Returns with a catch in its mouth after using Surf or Dive.,https://pokemondb.net/ability/gulp-missile,,,,,,
0846,https://pokemondb.net/pokedex/arrokuda,Arrokuda,1.0 kg (2.2 lbs),0.5 m (1′08″),Water,,/ability/swift-swim,Boosts the Pokémon's Speed in rain.,https://pokemondb.net/ability/swift-swim,#0847,Barraskewda,https://pokemondb.net/pokedex/barraskewda,,,
0847,https://pokemondb.net/pokedex/barraskewda,Barraskewda,30.0 kg (66.1 lbs),1.3 m (4′03″),Water,,/ability/swift-swim,Boosts the Pokémon's Speed in rain.,https://pokemondb.net/ability/swift-swim,#0847,Barraskewda,https://pokemondb.net/pokedex/barraskewda,,,
0848,https://pokemondb.net/pokedex/toxel,Toxel,11.0 kg (24.3 lbs),0.4 m (1′04″),Electric,Poison,/ability/rattled,"Bug, Ghost or Dark type moves scare it and boost its Speed.",https://pokemondb.net/ability/rattled,,,,,,
0849,https://pokemondb.net/pokedex/toxtricity,Toxtricity,40.0 kg (88.2 lbs),1.6 m (5′03″),Electric,Poison,/ability/punk-rock,Boosts sound-based moves and halves damage from the same moves.,https://pokemondb.net/ability/punk-rock,,,,,,
0850,https://pokemondb.net/pokedex/sizzlipede,Sizzlipede,1.0 kg (2.2 lbs),0.7 m (2′04″),Fire,Bug,/ability/flash-fire,It powers up Fire-type moves if it's hit by one.,https://pokemondb.net/ability/flash-fire,#0851,Centiskorch,https://pokemondb.net/pokedex/centiskorch,,,
0851,https://pokemondb.net/pokedex/centiskorch,Centiskorch,120.0 kg (264.6 lbs),3.0 m (9′10″),Fire,Bug,/ability/flash-fire,It powers up Fire-type moves if it's hit by one.,https://pokemondb.net/ability/flash-fire,#0851,Centiskorch,https://pokemondb.net/pokedex/centiskorch,,,
